origin_id,destination_id,fare_id
MAD,AME_R,F_40
MAD,PUN,F_40
MAD,IRM,F_40
MAD,KHA,F_50
MAD,LKP,F_50
MAD,ASM,F_50
MAD,NAM,F_55
MAD,GAB,F_55
MAD,OMC,F_55
MAD,MGB_R,F_55
MAD,MKL,F_60
MAD,NEM,F_60
MAD,MSB,F_60
MAD,DSN,F_66
MAD,CHP,F_66
MAD,VOM,F_70
MAD,LBN,F_70
MAD,JBS,F_55
MAD,SCR,F_55
MAD,GNH,F_55
MAD,MSH,F_60
MAD,RTC,F_60
MAD,CDP,F_60
MAD,NAR,F_60
MAD,SUB,F_66
MAD,MGB_G,F_66
DGC,NAG,F_75
DGC,UPL,F_70
DGC,STD,F_70
DGC,NGR,F_70
DGC,HSG,F_66
DGC,TAR,F_66
DGC,MET,F_60
DGC,SEC_E,F_60
DGC,PRG,F_55
DGC,PAR,F_55
DGC,ROP,F_50
DGC,PRN,F_50
DGC,BEG,F_50
DGC,AME_B,F_40
DGC,MUN,F_40
DGC,YUG,F_30
DGC,JR5,F_30
DGC,JCP,F_18
DGC,PED,F_18
DGC,MAD,F_12
DGC,DGC,F_12
DGC,HTC,F_12
DGC,RDG,F_18
DGC,MYP,F_66
DGC,JNT,F_60
DGC,KPH,F_60
DGC,KUK,F_55
DGC,BLR,F_55
DGC,MSP,F_55
DGC,BTN,F_50
DGC,ERA,F_50
DGC,ESI,F_50
DGC,SRN,F_40
DGC,AME_R,F_40
DGC,PUN,F_40
DGC,IRM,F_50
DGC,KHA,F_50
DGC,LKP,F_50
DGC,ASM,F_55
DGC,NAM,F_55
DGC,GAB,F_55
DGC,OMC,F_60
DGC,MGB_R,F_60
DGC,MKL,F_60
DGC,NEM,F_66
DGC,MSB,F_66
DGC,DSN,F_66
DGC,CHP,F_70
DGC,VOM,F_70
DGC,LBN,F_75
DGC,JBS,F_55
DGC,SCR,F_60
DGC,GNH,F_60
DGC,MSH,F_60
DGC,RTC,F_66
DGC,CDP,F_66
DGC,NAR,F_66
DGC,SUB,F_70
DGC,MGB_G,F_70
HTC,NAG,F_75
HTC,UPL,F_75
HTC,STD,F_70
HTC,NGR,F_70
HTC,HSG,F_70
HTC,TAR,F_66
HTC,MET,F_66
HTC,SEC_E,F_60
HTC,PRG,F_55
HTC,PAR,F_55
HTC,ROP,F_55
HTC,PRN,F_50
HTC,BEG,F_50
HTC,AME_B,F_40
HTC,MUN,F_40
HTC,YUG,F_40
HTC,JR5,F_30
HTC,JCP,F_30
HTC,PED,F_18
HTC,MAD,F_18
HTC,DGC,F_12
HTC,HTC,F_12
HTC,RDG,F_12
HTC,MYP,F_66
HTC,JNT,F_66
HTC,KPH,F_60
HTC,KUK,F_60
HTC,BLR,F_55
HTC,MSP,F_55
HTC,BTN,F_50
HTC,ERA,F_50
HTC,ESI,F_50
HTC,SRN,F_50
HTC,AME_R,F_40
HTC,PUN,F_50
HTC,IRM,F_50
HTC,KHA,F_50
HTC,LKP,F_55
HTC,ASM,F_55
HTC,NAM,F_55
HTC,GAB,F_60
HTC,OMC,F_60
HTC,MGB_R,F_60
HTC,MKL,F_60
HTC,NEM,F_66
HTC,MSB,F_66
HTC,DSN,F_70
HTC,CHP,F_70
HTC,VOM,F_70
HTC,LBN,F_75
HTC,JBS,F_55
HTC,SCR,F_60
HTC,GNH,F_60
HTC,MSH,F_66
HTC,RTC,F_66
HTC,CDP,F_66
HTC,NAR,F_66
HTC,SUB,F_70
HTC,MGB_G,F_70
RDG,NAG,F_75
RDG,UPL,F_75
RDG,STD,F_75
RDG,NGR,F_70
RDG,HSG,F_70
RDG,TAR,F_70
RDG,MET,F_66
RDG,SEC_E,F_60
RDG,PRG,F_60
RDG,PAR,F_60
RDG,ROP,F_55
RDG,PRN,F_55
RDG,BEG,F_50
RDG,AME_B,F_50
RDG,MUN,F_50
RDG,YUG,F_40
RDG,JR5,F_40
RDG,JCP,F_30
RDG,PED,F_30
RDG,MAD,F_18
RDG,DGC,F_18
RDG,HTC,F_12
RDG,RDG,F_12
RDG,MYP,F_70
RDG,JNT,F_66
RDG,KPH,F_66
RDG,KUK,F_60
RDG,BLR,F_60
RDG,MSP,F_55
RDG,BTN,F_55
RDG,ERA,F_55
RDG,ESI,F_50
RDG,SRN,F_50
RDG,AME_R,F_50
RDG,PUN,F_50
RDG,IRM,F_55
RDG,KHA,F_55
RDG,LKP,F_55
RDG,ASM,F_60
RDG,NAM,F_60
RDG,GAB,F_60
RDG,OMC,F_60
RDG,MGB_R,F_66
RDG,MKL,F_66
RDG,NEM,F_66
RDG,MSB,F_70
RDG,DSN,F_70
RDG,CHP,F_70
RDG,VOM,F_75
RDG,LBN,F_75
RDG,JBS,F_60
RDG,SCR,F_60
RDG,GNH,F_66
RDG,MSH,F_66
RDG,RTC,F_66
RDG,CDP,F_70
RDG,NAR,F_66
RDG,SUB,F_70
RDG,MGB_G,F_70
MYP,NAG,F_75
MYP,UPL,F_75
MYP,STD,F_75
MYP,NGR,F_75
MYP,HSG,F_70
MYP,TAR,F_70
MYP,MET,F_70
MYP,SEC_E,F_66
MYP,PRG,F_60
MYP,PAR,F_60
MYP,ROP,F_60
MYP,PRN,F_55
MYP,BEG,F_55
MYP,AME_B,F_50
MYP,MUN,F_55
MYP,YUG,F_55
MYP,JR5,F_55
MYP,JCP,F_60
MYP,PED,F_60
MYP,MAD,F_60
MYP,DGC,F_66
MYP,HTC,F_66
MYP,RDG,F_70
MYP,MYP,F_12
MYP,JNT,F_12
MYP,KPH,F_18
MYP,KUK,F_30
MYP,BLR,F_40
MYP,MSP,F_40
MYP,BTN,F_40
MYP,ERA,F_40
MYP,ESI,F_50
MYP,SRN,F_50
MYP,AME_R,F_50
MYP,PUN,F_55
MYP,IRM,F_55
MYP,KHA,F_55
MYP,LKP,F_60
MYP,ASM,F_60
MYP,NAM,F_60
MYP,GAB,F_66
MYP,OMC,F_66
MYP,MGB_R,F_66
MYP,MKL,F_66
MYP,NEM,F_70
MYP,MSB,F_70
MYP,DSN,F_75
MYP,CHP,F_75
MYP,VOM,F_75
MYP,LBN,F_75
MYP,JBS,F_60
MYP,SCR,F_66
MYP,GNH,F_66
MYP,MSH,F_70
MYP,RTC,F_70
MYP,CDP,F_70
MYP,NAR,F_70
MYP,SUB,F_75
MYP,MGB_G,F_66
JNT,NAG,F_75
JNT,UPL,F_75
JNT,STD,F_75
JNT,NGR,F_70
JNT,HSG,F_70
JNT,TAR,F_66
JNT,MET,F_66
JNT,SEC_E,F_60
JNT,PRG,F_60
JNT,PAR,F_55
JNT,ROP,F_55
JNT,PRN,F_55
JNT,BEG,F_50
JNT,AME_B,F_50
JNT,MUN,F_50
JNT,YUG,F_50
JNT,JR5,F_55
JNT,JCP,F_55
JNT,PED,F_55
JNT,MAD,F_60
JNT,DGC,F_60
JNT,HTC,F_66
JNT,RDG,F_66
JNT,MYP,F_12
JNT,JNT,F_12
JNT,KPH,F_12
JNT,KUK,F_18
JNT,BLR,F_30
JNT,MSP,F_30
JNT,BTN,F_40
JNT,ERA,F_40
JNT,ESI,F_40
JNT,SRN,F_40
JNT,AME_R,F_50
JNT,PUN,F_50
JNT,IRM,F_50
JNT,KHA,F_55
JNT,LKP,F_55
JNT,ASM,F_55
JNT,NAM,F_60
JNT,GAB,F_60
JNT,OMC,F_60
JNT,MGB_R,F_60
JNT,MKL,F_66
JNT,NEM,F_66
JNT,MSB,F_66
JNT,DSN,F_70
JNT,CHP,F_70
JNT,VOM,F_75
JNT,LBN,F_75
JNT,JBS,F_60
JNT,SCR,F_60
JNT,GNH,F_66
JNT,MSH,F_66
JNT,RTC,F_66
JNT,CDP,F_66
JNT,NAR,F_66
JNT,SUB,F_70
JNT,MGB_G,F_70
KPH,NAG,F_75
KPH,UPL,F_70
KPH,STD,F_70
KPH,NGR,F_70
KPH,HSG,F_66
KPH,TAR,F_66
KPH,MET,F_60
KPH,SEC_E,F_60
KPH,PRG,F_55
KPH,PAR,F_55
KPH,ROP,F_55
KPH,PRN,F_50
KPH,BEG,F_50
KPH,AME_B,F_40
KPH,MUN,F_40
KPH,YUG,F_50
KPH,JR5,F_50
KPH,JCP,F_55
KPH,PED,F_55
KPH,MAD,F_55
KPH,DGC,F_60
KPH,HTC,F_60
KPH,RDG,F_66
KPH,MYP,F_18
KPH,JNT,F_12
KPH,KPH,F_12
KPH,KUK,F_12
KPH,BLR,F_18
KPH,MSP,F_18
KPH,BTN,F_30
KPH,ERA,F_30
KPH,ESI,F_40
KPH,SRN,F_40
KPH,AME_R,F_40
KPH,PUN,F_50
KPH,IRM,F_50
KPH,KHA,F_50
KPH,LKP,F_55
KPH,ASM,F_55
KPH,NAM,F_55
KPH,GAB,F_55
KPH,OMC,F_60
KPH,MGB_R,F_60
KPH,MKL,F_60
KPH,NEM,F_66
KPH,MSB,F_66
KPH,DSN,F_70
KPH,CHP,F_70
KPH,VOM,F_70
KPH,LBN,F_75
KPH,JBS,F_55
KPH,SCR,F_60
KPH,GNH,F_60
KPH,MSH,F_60
KPH,RTC,F_66
KPH,CDP,F_66
KPH,NAR,F_66
KPH,SUB,F_70
KPH,MGB_G,F_70
KUK,NAG,F_70
KUK,UPL,F_70
KUK,STD,F_70
KUK,NGR,F_66
KUK,HSG,F_66
KUK,TAR,F_60
KUK,MET,F_60
KUK,SEC_E,F_55
KUK,PRG,F_55
KUK,PAR,F_50
KUK,ROP,F_50
KUK,PRN,F_50
KUK,BEG,F_40
KUK,AME_B,F_40
KUK,MUN,F_40
KUK,YUG,F_40
KUK,JR5,F_50
KUK,JCP,F_50
KUK,PED,F_50
KUK,MAD,F_55
KUK,DGC,F_55
KUK,HTC,F_60
KUK,RDG,F_60
KUK,MYP,F_30
KUK,JNT,F_18
KUK,KPH,F_12
KUK,KUK,F_12
KUK,BLR,F_12
KUK,MSP,F_18
KUK,BTN,F_18
KUK,ERA,F_18
KUK,ESI,F_30
KUK,SRN,F_30
KUK,AME_R,F_40
KUK,PUN,F_40
KUK,IRM,F_40
KUK,KHA,F_50
KUK,LKP,F_50
KUK,ASM,F_50
KUK,NAM,F_55
KUK,GAB,F_55
KUK,OMC,F_55
KUK,MGB_R,F_60
KUK,MKL,F_60
KUK,NEM,F_60
KUK,MSB,F_66
KUK,DSN,F_66
KUK,CHP,F_66
KUK,VOM,F_70
KUK,LBN,F_70
KUK,JBS,F_55
KUK,SCR,F_55
KUK,GNH,F_60
KUK,MSH,F_60
KUK,RTC,F_60
KUK,CDP,F_66
KUK,NAR,F_60
KUK,SUB,F_66
KUK,MGB_G,F_66
BLR,NAG,F_70
BLR,UPL,F_66
BLR,STD,F_66
BLR,NGR,F_66
BLR,HSG,F_60
BLR,TAR,F_60
BLR,MET,F_60
BLR,SEC_E,F_55
BLR,PRG,F_50
BLR,PAR,F_50
BLR,ROP,F_50
BLR,PRN,F_40
BLR,BEG,F_40
BLR,AME_B,F_30
BLR,MUN,F_30
BLR,YUG,F_40
BLR,JR5,F_40
BLR,JCP,F_50
BLR,PED,F_50
BLR,MAD,F_50
BLR,DGC,F_55
BLR,HTC,F_55
BLR,RDG,F_60
BLR,MYP,F_40
BLR,JNT,F_30
BLR,KPH,F_18
BLR,KUK,F_12
BLR,BLR,F_12
BLR,MSP,F_12
BLR,BTN,F_12
BLR,ERA,F_18
BLR,ESI,F_18
BLR,SRN,F_30
BLR,AME_R,F_30
BLR,PUN,F_40
BLR,IRM,F_40
BLR,KHA,F_40
BLR,LKP,F_50
BLR,ASM,F_50
BLR,NAM,F_50
BLR,GAB,F_50
BLR,OMC,F_55
BLR,MGB_R,F_55
BLR,MKL,F_55
BLR,NEM,F_60
BLR,MSB,F_60
BLR,DSN,F_66
BLR,CHP,F_66
BLR,VOM,F_66
BLR,LBN,F_70
BLR,JBS,F_50
BLR,SCR,F_55
BLR,GNH,F_55
BLR,MSH,F_60
BLR,RTC,F_60
BLR,CDP,F_60
BLR,NAR,F_60
BLR,SUB,F_66
BLR,MGB_G,F_66
MSP,NAG,F_70
MSP,UPL,F_66
MSP,STD,F_66
MSP,NGR,F_66
MSP,HSG,F_60
MSP,TAR,F_60
MSP,MET,F_55
MSP,SEC_E,F_55
MSP,PRG,F_50
MSP,PAR,F_50
MSP,ROP,F_40
MSP,PRN,F_40
MSP,BEG,F_40
MSP,AME_B,F_30
MSP,MUN,F_30
MSP,YUG,F_40
MSP,JR5,F_40
MSP,JCP,F_40
MSP,PED,F_50
MSP,MAD,F_50
MSP,DGC,F_55
MSP,HTC,F_55
MSP,RDG,F_55
MSP,MYP,F_40
MSP,JNT,F_30
MSP,KPH,F_18
MSP,KUK,F_18
MSP,BLR,F_12
MSP,MSP,F_12
MSP,BTN,F_12
MSP,ERA,F_12
MSP,ESI,F_18
MSP,SRN,F_18
MSP,AME_R,F_30
MSP,PUN,F_30
MSP,IRM,F_40
MSP,KHA,F_40
MSP,LKP,F_40
MSP,ASM,F_50
MSP,NAM,F_50
MSP,GAB,F_50
MSP,OMC,F_55
MSP,MGB_R,F_55
MSP,MKL,F_55
MSP,NEM,F_55
MSP,MSB,F_60
MSP,DSN,F_60
MSP,CHP,F_66
MSP,VOM,F_66
MSP,LBN,F_70
MSP,JBS,F_50
MSP,SCR,F_55
MSP,GNH,F_55
MSP,MSH,F_55
MSP,RTC,F_60
MSP,CDP,F_60
MSP,NAR,F_60
MSP,SUB,F_66
MSP,MGB_G,F_66
BTN,NAG,F_66
BTN,UPL,F_66
BTN,STD,F_66
BTN,NGR,F_60
BTN,HSG,F_60
BTN,TAR,F_55
BTN,MET,F_55
BTN,SEC_E,F_50
BTN,PRG,F_50
BTN,PAR,F_40
BTN,ROP,F_40
BTN,PRN,F_40
BTN,BEG,F_30
BTN,AME_B,F_18
BTN,MUN,F_30
BTN,YUG,F_30
BTN,JR5,F_40
BTN,JCP,F_40
BTN,PED,F_40
BTN,MAD,F_50
BTN,DGC,F_50
BTN,HTC,F_50
BTN,RDG,F_55
BTN,MYP,F_40
BTN,JNT,F_40
BTN,KPH,F_30
BTN,KUK,F_18
BTN,BLR,F_12
BTN,MSP,F_12
BTN,BTN,F_12
BTN,ERA,F_12
BTN,ESI,F_18
BTN,SRN,F_18
BTN,AME_R,F_18
BTN,PUN,F_30
BTN,IRM,F_30
BTN,KHA,F_40
BTN,LKP,F_40
BTN,ASM,F_40
BTN,NAM,F_50
BTN,GAB,F_50
BTN,OMC,F_50
BTN,MGB_R,F_50
BTN,MKL,F_55
BTN,NEM,F_55
BTN,MSB,F_55
BTN,DSN,F_60
BTN,CHP,F_60
BTN,VOM,F_66
BTN,LBN,F_66
BTN,JBS,F_50
BTN,SCR,F_50
BTN,GNH,F_55
BTN,MSH,F_55
BTN,RTC,F_55
BTN,CDP,F_60
BTN,NAR,F_60
BTN,SUB,F_66
BTN,MGB_G,F_66
ERA,NAG,F_66
ERA,UPL,F_66
ERA,STD,F_60
ERA,NGR,F_60
ERA,HSG,F_60
ERA,TAR,F_55
ERA,MET,F_55
ERA,SEC_E,F_50
ERA,PRG,F_50
ERA,PAR,F_40
ERA,ROP,F_40
ERA,PRN,F_30
ERA,BEG,F_30
ERA,AME_B,F_18
ERA,MUN,F_18
ERA,YUG,F_30
ERA,JR5,F_30
ERA,JCP,F_40
ERA,PED,F_40
ERA,MAD,F_40
ERA,DGC,F_50
ERA,HTC,F_50
ERA,RDG,F_55
ERA,MYP,F_40
ERA,JNT,F_40
ERA,KPH,F_30
ERA,KUK,F_18
ERA,BLR,F_18
ERA,MSP,F_12
ERA,BTN,F_12
ERA,ERA,F_12
ERA,ESI,F_12
ERA,SRN,F_12
ERA,AME_R,F_18
ERA,PUN,F_18
ERA,IRM,F_30
ERA,KHA,F_30
ERA,LKP,F_40
ERA,ASM,F_40
ERA,NAM,F_40
ERA,GAB,F_50
ERA,OMC,F_50
ERA,MGB_R,F_50
ERA,MKL,F_50
ERA,NEM,F_55
ERA,MSB,F_55
ERA,DSN,F_60
ERA,CHP,F_60
ERA,VOM,F_60
ERA,LBN,F_66
ERA,JBS,F_50
ERA,SCR,F_50
ERA,GNH,F_55
ERA,MSH,F_55
ERA,RTC,F_55
ERA,CDP,F_60
ERA,NAR,F_55
ERA,SUB,F_66
ERA,MGB_G,F_66
ESI,NAG,F_66
ESI,UPL,F_60
ESI,STD,F_60
ESI,NGR,F_55
ESI,HSG,F_55
ESI,TAR,F_55
ESI,MET,F_50
ESI,SEC_E,F_50
ESI,PRG,F_40
ESI,PAR,F_40
ESI,ROP,F_30
ESI,PRN,F_30
ESI,BEG,F_18
ESI,AME_B,F_12
ESI,MUN,F_18
ESI,YUG,F_18
ESI,JR5,F_30
ESI,JCP,F_30
ESI,PED,F_40
ESI,MAD,F_40
ESI,DGC,F_50
ESI,HTC,F_50
ESI,RDG,F_50
ESI,MYP,F_50
ESI,JNT,F_40
ESI,KPH,F_40
ESI,KUK,F_30
ESI,BLR,F_18
ESI,MSP,F_18
ESI,BTN,F_18
ESI,ERA,F_12
ESI,ESI,F_12
ESI,SRN,F_12
ESI,AME_R,F_12
ESI,PUN,F_18
ESI,IRM,F_18
ESI,KHA,F_30
ESI,LKP,F_30
ESI,ASM,F_40
ESI,NAM,F_40
ESI,GAB,F_40
ESI,OMC,F_50
ESI,MGB_R,F_50
ESI,MKL,F_50
ESI,NEM,F_50
ESI,MSB,F_55
ESI,DSN,F_55
ESI,CHP,F_60
ESI,VOM,F_60
ESI,LBN,F_66
ESI,JBS,F_40
ESI,SCR,F_50
ESI,GNH,F_50
ESI,MSH,F_55
ESI,RTC,F_55
ESI,CDP,F_55
ESI,NAR,F_50
ESI,SUB,F_60
ESI,MGB_G,F_60
SRN,NAG,F_60
SRN,UPL,F_60
SRN,STD,F_60
SRN,NGR,F_55
SRN,HSG,F_55
SRN,TAR,F_50
SRN,MET,F_50
SRN,SEC_E,F_40
SRN,PRG,F_40
SRN,PAR,F_30
SRN,ROP,F_30
SRN,PRN,F_18
SRN,BEG,F_18
SRN,AME_B,F_12
SRN,MUN,F_12
SRN,YUG,F_18
SRN,JR5,F_18
SRN,JCP,F_30
SRN,PED,F_30
SRN,MAD,F_40
SRN,DGC,F_40
SRN,HTC,F_50
SRN,RDG,F_50
SRN,MYP,F_50
SRN,JNT,F_40
SRN,KPH,F_40
SRN,KUK,F_30
SRN,BLR,F_30
SRN,MSP,F_18
SRN,BTN,F_18
SRN,ERA,F_12
SRN,ESI,F_12
SRN,SRN,F_12
SRN,AME_R,F_12
SRN,PUN,F_12
SRN,IRM,F_18
SRN,KHA,F_18
SRN,LKP,F_30
SRN,ASM,F_40
SRN,NAM,F_40
SRN,GAB,F_40
SRN,OMC,F_40
SRN,MGB_R,F_50
SRN,MKL,F_50
SRN,NEM,F_50
SRN,MSB,F_55
SRN,DSN,F_55
SRN,CHP,F_55
SRN,VOM,F_60
SRN,LBN,F_60
SRN,JBS,F_40
SRN,SCR,F_40
SRN,GNH,F_50
SRN,MSH,F_50
SRN,RTC,F_50
SRN,CDP,F_55
SRN,NAR,F_50
SRN,SUB,F_55
SRN,MGB_G,F_55
AME_R,NAG,F_60
AME_R,UPL,F_60
AME_R,STD,F_55
AME_R,NGR,F_55
AME_R,HSG,F_55
AME_R,TAR,F_50
AME_R,MET,F_50
AME_R,SEC_E,F_40
AME_R,PRG,F_40
AME_R,PAR,F_30
AME_R,ROP,F_30
AME_R,PRN,F_18
AME_R,BEG,F_12
AME_R,AME_B,F_12
AME_R,MUN,F_12
AME_R,YUG,F_18
AME_R,JR5,F_18
AME_R,JCP,F_30
AME_R,PED,F_30
AME_R,MAD,F_40
AME_R,DGC,F_40
AME_R,HTC,F_40
AME_R,RDG,F_50
AME_R,MYP,F_50
AME_R,JNT,F_50
AME_R,KPH,F_40
AME_R,KUK,F_40
AME_R,BLR,F_30
AME_R,MSP,F_30
AME_R,BTN,F_18
AME_R,ERA,F_18
AME_R,ESI,F_12
AME_R,SRN,F_12
AME_R,AME_R,F_12
AME_R,PUN,F_12
AME_R,IRM,F_18
AME_R,KHA,F_18
AME_R,LKP,F_30
AME_R,ASM,F_30
AME_R,NAM,F_30
AME_R,GAB,F_40
AME_R,OMC,F_40
AME_R,MGB_R,F_40
AME_R,MKL,F_50
AME_R,NEM,F_50
AME_R,MSB,F_50
AME_R,DSN,F_55
AME_R,CHP,F_55
AME_R,VOM,F_60
AME_R,LBN,F_60
AME_R,JBS,F_40
AME_R,SCR,F_40
AME_R,GNH,F_40
AME_R,MSH,F_50
AME_R,RTC,F_50
AME_R,CDP,F_50
AME_R,NAR,F_50
AME_R,SUB,F_50
AME_R,MGB_G,F_40
PUN,NAG,F_60
PUN,UPL,F_60
PUN,STD,F_60
PUN,NGR,F_55
PUN,HSG,F_55
PUN,TAR,F_55
PUN,MET,F_50
PUN,SEC_E,F_50
PUN,PRG,F_40
PUN,PAR,F_40
PUN,ROP,F_30
PUN,PRN,F_30
PUN,BEG,F_18
PUN,AME_B,F_12
PUN,MUN,F_12
PUN,YUG,F_18
PUN,JR5,F_30
PUN,JCP,F_30
PUN,PED,F_30
PUN,MAD,F_40
PUN,DGC,F_40
PUN,HTC,F_50
PUN,RDG,F_50
PUN,MYP,F_55
PUN,JNT,F_50
PUN,KPH,F_50
PUN,KUK,F_40
PUN,BLR,F_40
PUN,MSP,F_30
PUN,BTN,F_30
PUN,ERA,F_18
PUN,ESI,F_18
PUN,SRN,F_12
PUN,AME_R,F_12
PUN,PUN,F_12
PUN,IRM,F_12
PUN,KHA,F_18
PUN,LKP,F_18
PUN,ASM,F_30
PUN,NAM,F_30
PUN,GAB,F_30
PUN,OMC,F_40
PUN,MGB_R,F_40
PUN,MKL,F_40
PUN,NEM,F_50
PUN,MSB,F_50
PUN,DSN,F_50
PUN,CHP,F_55
PUN,VOM,F_55
PUN,LBN,F_60
PUN,JBS,F_40
PUN,SCR,F_40
PUN,GNH,F_50
PUN,MSH,F_50
PUN,RTC,F_55
PUN,CDP,F_50
PUN,NAR,F_50
PUN,SUB,F_55
PUN,MGB_G,F_55
IRM,NAG,F_66
IRM,UPL,F_60
IRM,STD,F_60
IRM,NGR,F_60
IRM,HSG,F_55
IRM,TAR,F_55
IRM,MET,F_50
IRM,SEC_E,F_50
IRM,PRG,F_40
IRM,PAR,F_40
IRM,ROP,F_40
IRM,PRN,F_30
IRM,BEG,F_18
IRM,AME_B,F_18
IRM,MUN,F_18
IRM,YUG,F_30
IRM,JR5,F_30
IRM,JCP,F_40
IRM,PED,F_40
IRM,MAD,F_40
IRM,DGC,F_50
IRM,HTC,F_50
IRM,RDG,F_55
IRM,MYP,F_55
IRM,JNT,F_50
IRM,KPH,F_50
IRM,KUK,F_40
IRM,BLR,F_40
IRM,MSP,F_40
IRM,BTN,F_30
IRM,ERA,F_30
IRM,ESI,F_18
IRM,SRN,F_18
IRM,AME_R,F_18
IRM,PUN,F_12
IRM,IRM,F_12
IRM,KHA,F_12
IRM,LKP,F_18
IRM,ASM,F_18
IRM,NAM,F_18
IRM,GAB,F_30
IRM,OMC,F_30
IRM,MGB_R,F_40
IRM,MKL,F_40
IRM,NEM,F_40
IRM,MSB,F_50
IRM,DSN,F_50
IRM,CHP,F_50
IRM,VOM,F_55
IRM,LBN,F_55
IRM,JBS,F_40
IRM,SCR,F_50
IRM,GNH,F_50
IRM,MSH,F_55
IRM,RTC,F_55
IRM,CDP,F_55
IRM,NAR,F_40
IRM,SUB,F_50
IRM,MGB_G,F_50
KHA,NAG,F_66
KHA,UPL,F_66
KHA,STD,F_60
KHA,NGR,F_60
KHA,HSG,F_60
KHA,TAR,F_55
KHA,MET,F_55
KHA,SEC_E,F_50
KHA,PRG,F_50
KHA,PAR,F_40
KHA,ROP,F_40
KHA,PRN,F_40
KHA,BEG,F_30
KHA,AME_B,F_18
KHA,MUN,F_18
KHA,YUG,F_30
KHA,JR5,F_40
KHA,JCP,F_40
KHA,PED,F_40
KHA,MAD,F_50
KHA,DGC,F_50
KHA,HTC,F_50
KHA,RDG,F_55
KHA,MYP,F_55
KHA,JNT,F_55
KHA,KPH,F_50
KHA,KUK,F_50
KHA,BLR,F_40
KHA,MSP,F_40
KHA,BTN,F_40
KHA,ERA,F_30
KHA,ESI,F_30
KHA,SRN,F_18
KHA,AME_R,F_18
KHA,PUN,F_18
KHA,IRM,F_12
KHA,KHA,F_12
KHA,LKP,F_12
KHA,ASM,F_18
KHA,NAM,F_18
KHA,GAB,F_18
KHA,OMC,F_30
KHA,MGB_R,F_30
KHA,MKL,F_40
KHA,NEM,F_40
KHA,MSB,F_40
KHA,DSN,F_50
KHA,CHP,F_50
KHA,VOM,F_50
KHA,LBN,F_55
KHA,JBS,F_50
KHA,SCR,F_50
KHA,GNH,F_55
KHA,MSH,F_55
KHA,RTC,F_55
KHA,CDP,F_55
KHA,NAR,F_40
KHA,SUB,F_50
KHA,MGB_G,F_50
LKP,NAG,F_70
LKP,UPL,F_66
LKP,STD,F_66
LKP,NGR,F_60
LKP,HSG,F_60
LKP,TAR,F_60
LKP,MET,F_55
LKP,SEC_E,F_55
LKP,PRG,F_50
LKP,PAR,F_50
LKP,ROP,F_40
LKP,PRN,F_40
LKP,BEG,F_30
LKP,AME_B,F_30
LKP,MUN,F_30
LKP,YUG,F_40
LKP,JR5,F_40
LKP,JCP,F_40
LKP,PED,F_50
LKP,MAD,F_50
LKP,DGC,F_50
LKP,HTC,F_55
LKP,RDG,F_55
LKP,MYP,F_60
LKP,JNT,F_55
LKP,KPH,F_55
LKP,KUK,F_50
LKP,BLR,F_50
LKP,MSP,F_40
LKP,BTN,F_40
LKP,ERA,F_40
LKP,ESI,F_30
LKP,SRN,F_30
LKP,AME_R,F_30
LKP,PUN,F_18
LKP,IRM,F_18
LKP,KHA,F_12
LKP,LKP,F_12
LKP,ASM,F_12
LKP,NAM,F_12
LKP,GAB,F_18
LKP,OMC,F_18
LKP,MGB_R,F_30
LKP,MKL,F_30
LKP,NEM,F_40
LKP,MSB,F_40
LKP,DSN,F_40
LKP,CHP,F_50
LKP,VOM,F_50
LKP,LBN,F_55
LKP,JBS,F_50
LKP,SCR,F_55
LKP,GNH,F_55
LKP,MSH,F_55
LKP,RTC,F_60
LKP,CDP,F_60
LKP,NAR,F_60
LKP,SUB,F_66
LKP,MGB_G,F_66
ASM,NAG,F_70
ASM,UPL,F_66
ASM,STD,F_66
ASM,NGR,F_66
ASM,HSG,F_60
ASM,TAR,F_60
ASM,MET,F_55
ASM,SEC_E,F_55
ASM,PRG,F_50
ASM,PAR,F_50
ASM,ROP,F_50
ASM,PRN,F_40
ASM,BEG,F_40
ASM,AME_B,F_30
ASM,MUN,F_40
ASM,YUG,F_40
ASM,JR5,F_40
ASM,JCP,F_50
ASM,PED,F_50
ASM,MAD,F_50
ASM,DGC,F_55
ASM,HTC,F_55
ASM,RDG,F_60
ASM,MYP,F_60
ASM,JNT,F_55
ASM,KPH,F_55
ASM,KUK,F_50
ASM,BLR,F_50
ASM,MSP,F_50
ASM,BTN,F_40
ASM,ERA,F_40
ASM,ESI,F_40
ASM,SRN,F_40
ASM,AME_R,F_30
ASM,PUN,F_30
ASM,IRM,F_18
ASM,KHA,F_18
ASM,LKP,F_12
ASM,ASM,F_12
ASM,NAM,F_12
ASM,GAB,F_12
ASM,OMC,F_18
ASM,MGB_R,F_18
ASM,MKL,F_18
ASM,NEM,F_30
ASM,MSB,F_40
ASM,DSN,F_40
ASM,CHP,F_40
ASM,VOM,F_50
ASM,LBN,F_50
ASM,JBS,F_50
ASM,SCR,F_55
ASM,GNH,F_55
ASM,MSH,F_60
ASM,RTC,F_60
ASM,CDP,F_60
ASM,NAR,F_30
ASM,SUB,F_50
ASM,MGB_G,F_50
NAM,NAG,F_70
NAM,UPL,F_66
NAM,STD,F_66
NAM,NGR,F_60
NAM,HSG,F_60
